accepted_at;agreement_version;created_at;device_info;id;ip_address;status;supporter_id
2026-03-19 08:20:38.886736+00;v1.0;2026-03-19 08:20:38.886736+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";204c0059-81e2-4959-8588-b3a0a94c47e3;102.209.109.213;accepted;dfaa48e4-5395-48c1-9d83-2980adf30fed
2026-03-19 08:20:38.784636+00;v1.0;2026-03-19 08:20:38.784636+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";7cacb5e9-4e01-4719-ada7-b5ce056ef7fc;102.209.109.213;accepted;dfaa48e4-5395-48c1-9d83-2980adf30fed
2026-03-18 21:34:31.491582+00;v1.0;2026-03-18 21:34:31.491582+00;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1";4e813592-d8a7-4ec9-b14b-7ae3980ba783;197.239.8.131;accepted;079f428a-acdd-49f2-b465-bef05c3f5169
2026-03-18 21:34:31.301526+00;v1.0;2026-03-18 21:34:31.301526+00;"Mozilla/5.0 (iPhone; CPU iPhone OS 18_3_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/18.3 Mobile/15E148 Safari/604.1";dd4fa049-e906-4e62-a4c4-78a323f85df1;197.239.8.131;accepted;079f428a-acdd-49f2-b465-bef05c3f5169
2026-03-18 20:14:25.178454+00;v1.0;2026-03-18 20:14:25.178454+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";0581cdfd-339c-4fcb-8c8e-e6af635b5e27;57.128.178.100;accepted;a96b9267-83b2-4c74-8105-3f8d40c63b50
2026-03-18 20:14:25.152369+00;v1.0;2026-03-18 20:14:25.152369+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";555e9eb5-56fb-4afc-a2ff-7d793a9969c6;57.128.178.100;accepted;a96b9267-83b2-4c74-8105-3f8d40c63b50
2026-03-18 18:00:46.119147+00;v1.0;2026-03-18 18:00:46.119147+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";e259697f-6bff-47ce-9645-09295166d087;102.209.111.109;accepted;236ac349-c23c-47bd-b47a-0ac97612afc7
2026-03-18 18:00:45.890618+00;v1.0;2026-03-18 18:00:45.890618+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";9f3024bf-cbd1-476d-85db-4e551d6efe10;102.209.111.109;accepted;236ac349-c23c-47bd-b47a-0ac97612afc7
2026-03-18 13:51:40.488234+00;v1.0;2026-03-18 13:51:40.488234+00;"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A042F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.2 Chrome/92.0.4515.166 Mobile Safari/537.36";1d5997e5-44c4-4971-98c4-10d15cb01954;41.75.185.46;accepted;369b3f68-7b4d-463b-afba-464dfad007df
2026-03-18 13:51:39.800285+00;v1.0;2026-03-18 13:51:39.800285+00;"Mozilla/5.0 (Linux; Android 12; SAMSUNG SM-A042F) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/16.2 Chrome/92.0.4515.166 Mobile Safari/537.36";034d7204-7c7e-4dcb-b389-bc8cc876e12a;41.75.185.46;accepted;369b3f68-7b4d-463b-afba-464dfad007df
2026-03-18 13:26:31.777218+00;v1.0;2026-03-18 13:26:31.777218+00;"Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Build/RKQ1.201004.002) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.79 Mobile Safari/537.36 XiaoMi/MiuiBrowser/14.51.0-gn";809ad157-5321-4786-97b5-4d85fa838909;41.75.185.46;accepted;1e91cbb2-a764-459b-873d-84a8dbf1122d
2026-03-18 13:26:31.776531+00;v1.0;2026-03-18 13:26:31.776531+00;"Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Build/RKQ1.201004.002) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.79 Mobile Safari/537.36 XiaoMi/MiuiBrowser/14.51.0-gn";78e08ffc-c9a9-46e9-8d7c-51c8c33eeed8;41.75.185.46;accepted;1e91cbb2-a764-459b-873d-84a8dbf1122d
2026-03-18 13:06:09.494097+00;v1.0;2026-03-18 13:06:09.494097+00;"Mozilla/5.0 (Linux; Android 11; Redmi Note 8 Build/RKQ1.201004.002) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/135.0.7049.79 Mobile Safari/537.36 XiaoMi/MiuiBrowser/14.51.0-gn";7a163584-61f6-46ed-88c4-33f2cdccadd6;41.75.185.46;accepted;a8875194-13c4-4f5d-8733-31874d625961
2026-03-18 09:19:54.43219+00;v1.0;2026-03-18 09:19:54.43219+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";bca12aae-4efb-49db-8ca9-2e2302fe60be;102.86.13.47;accepted;c03ad0d0-3954-4425-ab67-111107d682b7
2026-03-18 09:19:54.181778+00;v1.0;2026-03-18 09:19:54.181778+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/143.0.0.0 Mobile Safari/537.36";ee503748-3974-49b5-8c05-ad96a3cc537a;102.86.13.47;accepted;c03ad0d0-3954-4425-ab67-111107d682b7
2026-03-18 09:15:37.280388+00;v1.0;2026-03-18 09:15:37.280388+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";7e70a55d-4031-41a5-aa41-57a7c4358396;197.239.5.17;accepted;7c49cf96-c154-4eda-93ab-bcbe962c044e
2026-03-18 09:15:37.196329+00;v1.0;2026-03-18 09:15:37.196329+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";1dfe284f-2ed9-46a9-a924-48d81d25eb18;197.239.5.17;accepted;7c49cf96-c154-4eda-93ab-bcbe962c044e
2026-03-18 09:12:50.643069+00;v1.0;2026-03-18 09:12:50.643069+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";0dd17bbe-778d-4d98-95c6-2f4104ebf5c2;197.239.15.213;accepted;ca957543-2198-4ae2-a4d9-6a9817c01c68
2026-03-18 09:12:50.613768+00;v1.0;2026-03-18 09:12:50.613768+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";33eace61-1270-4317-83a3-6c77dbaffc41;197.239.15.213;accepted;ca957543-2198-4ae2-a4d9-6a9817c01c68
2026-03-18 08:47:53.58715+00;v1.0;2026-03-18 08:47:53.58715+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";b6f28f82-5702-46ed-839d-73aa62e5fc9e;41.210.143.223;accepted;a71dbf37-403e-424e-a894-f8c2adedb1fb
2026-03-18 08:47:53.28897+00;v1.0;2026-03-18 08:47:53.28897+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";dab87988-436a-4c13-9bea-0c2706a2dd34;41.210.143.223;accepted;a71dbf37-403e-424e-a894-f8c2adedb1fb
2026-03-18 08:43:38.951686+00;v1.0;2026-03-18 08:43:38.951686+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";25235461-d848-449d-9f3e-88a50e6f3810;41.210.143.223;accepted;a71dbf37-403e-424e-a894-f8c2adedb1fb
2026-03-18 08:43:38.474203+00;v1.0;2026-03-18 08:43:38.474203+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";4c15d3df-7d6c-4ff3-afaf-96fe4437e49e;41.210.143.223;accepted;a71dbf37-403e-424e-a894-f8c2adedb1fb
2026-03-18 08:40:37.007752+00;v1.0;2026-03-18 08:40:37.007752+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";3a0193c8-4a61-4bda-8d50-4d9acc8010af;41.210.143.219;accepted;b7158327-e608-4723-b5d4-d751b66b298d
2026-03-18 08:32:57.534854+00;v1.0;2026-03-18 08:32:57.534854+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";1369fb58-42f1-4a22-bf32-15210d0458fd;41.210.143.223;accepted;a71dbf37-403e-424e-a894-f8c2adedb1fb
2026-03-18 08:32:57.104809+00;v1.0;2026-03-18 08:32:57.104809+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";929984d4-4d40-4780-8051-4194adc216dd;41.210.143.223;accepted;a71dbf37-403e-424e-a894-f8c2adedb1fb
2026-03-18 08:27:12.646956+00;v1.0;2026-03-18 08:27:12.646956+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";7324d1ad-0e96-48c0-ba98-9df47120a675;41.75.172.235;accepted;b9740bb0-1d27-4300-8599-42f1cf6a7ed5
2026-03-18 08:27:12.400977+00;v1.0;2026-03-18 08:27:12.400977+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";a60ba840-baaa-4100-b8f8-26ee03df2980;41.75.172.235;accepted;b9740bb0-1d27-4300-8599-42f1cf6a7ed5
2026-03-18 08:22:56.157631+00;v1.0;2026-03-18 08:22:56.157631+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";73315cce-920c-4b1e-9eab-6380d3104d89;41.210.143.223;accepted;a71dbf37-403e-424e-a894-f8c2adedb1fb
2026-03-18 08:22:56.113223+00;v1.0;2026-03-18 08:22:56.113223+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";cc9aeb03-d132-4530-8965-62635ef2e238;41.210.143.223;accepted;a71dbf37-403e-424e-a894-f8c2adedb1fb
2026-03-17 18:13:57.718521+00;v1.0;2026-03-17 18:13:57.718521+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";9bc87daf-ae8f-4370-a34c-b913f85ac818;197.239.5.71;accepted;299ff13b-f2a7-4e9d-9b1b-5915acbf23be
2026-03-17 18:13:57.501152+00;v1.0;2026-03-17 18:13:57.501152+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";3f24944d-2a11-417d-9892-f75a8695a1af;197.239.5.71;accepted;299ff13b-f2a7-4e9d-9b1b-5915acbf23be
2026-03-17 16:12:46.123254+00;v1.0;2026-03-17 16:12:46.123254+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";2ac676b5-e1f6-49fb-a3d9-6bee85950acb;157.173.127.102;accepted;7ff2d051-9cb5-45d2-983b-014b2ac9dfeb
2026-03-17 16:12:46.107897+00;v1.0;2026-03-17 16:12:46.107897+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";2952fe65-5ccf-4656-b8d7-06bff2e9e2c9;157.173.127.102;accepted;7ff2d051-9cb5-45d2-983b-014b2ac9dfeb
2026-03-17 15:02:00.171974+00;v1.0;2026-03-17 15:02:00.171974+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";2f2acef1-ce23-40c6-b840-6b658dbfffd5;197.239.9.142;accepted;d2cbed0f-3f85-443c-a7f1-4de79a87e5a5
2026-03-17 15:01:59.931884+00;v1.0;2026-03-17 15:01:59.931884+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";ecd17379-ffc1-4aa0-891f-179b78a4c8c4;197.239.9.142;accepted;d2cbed0f-3f85-443c-a7f1-4de79a87e5a5
2026-03-17 12:20:32.263081+00;v1.0;2026-03-17 12:20:32.263081+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36";fa980971-3adf-445a-95ab-6af623bc321a;62.171.136.211;accepted;15fbbc45-0653-4e17-8d3e-23c5a583fa32
2026-03-17 12:12:46.585798+00;v1.0;2026-03-17 12:12:46.585798+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";aef2e433-f035-43b6-b366-4f0321d47266;196.0.3.86;accepted;d82af9fc-f506-4163-b093-9ca394b64db5
2026-03-17 12:12:45.704496+00;v1.0;2026-03-17 12:12:45.704496+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/29.0 Chrome/136.0.0.0 Mobile Safari/537.36";71fb1798-4e79-4ceb-9b5e-6a3bfcfd43dc;196.0.3.86;accepted;d82af9fc-f506-4163-b093-9ca394b64db5
2026-03-17 11:49:53.861629+00;v1.0;2026-03-17 11:49:53.861629+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";26c932c2-2a34-4852-ba66-78d49b4aeaa7;197.239.5.178;accepted;e3cf4d3a-d021-49e4-b815-7e1938166eeb
2026-03-17 09:30:46.384801+00;v1.0;2026-03-17 09:30:46.384801+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36";421cd29c-8537-48a1-9a3e-4a2ca189f314;41.210.154.116;accepted;c23b362c-14d4-49a7-b727-4b66553aea3a
2026-03-17 09:30:46.222284+00;v1.0;2026-03-17 09:30:46.222284+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36";3072631f-3759-408f-adbf-59606c1fd4fb;41.210.154.116;accepted;c23b362c-14d4-49a7-b727-4b66553aea3a
2026-03-17 07:57:12.914098+00;v1.0;2026-03-17 07:57:12.914098+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36";15e04622-7aba-4123-a19f-763f5fa68ca1;197.239.14.95;accepted;fa82c9cb-19e3-4a74-a493-fbfc75c96400
2026-03-17 07:57:12.726118+00;v1.0;2026-03-17 07:57:12.726118+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/27.0 Chrome/125.0.0.0 Mobile Safari/537.36";2ed33ee2-4829-47d4-aa6b-89f5a8dbb963;197.239.14.95;accepted;fa82c9cb-19e3-4a74-a493-fbfc75c96400
2026-03-17 07:22:36.566777+00;v1.0;2026-03-17 07:22:36.566777+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";95aa85c7-7162-4657-8cb4-3cca374e284c;173.212.200.104;accepted;e02c845f-078f-43c7-b55d-0835462de5ba
2026-03-17 07:22:35.959235+00;v1.0;2026-03-17 07:22:35.959235+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";9d8f5139-3820-4ed7-9846-b24d6a7a5c2c;173.212.200.104;accepted;e02c845f-078f-43c7-b55d-0835462de5ba
2026-03-16 21:14:22.670556+00;v1.0;2026-03-16 21:14:22.670556+00;"Mozilla/5.0 (Linux; Android 13; itel A663L Build/TP1A.220624.014) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.159 Mobile Safari/537.36";b32a0cf7-fa84-4dba-878f-5ce9d39521ed;197.239.15.233;accepted;91ccf694-405c-45ef-a3c0-a469566360a8
2026-03-16 21:14:22.313011+00;v1.0;2026-03-16 21:14:22.313011+00;"Mozilla/5.0 (Linux; Android 13; itel A663L Build/TP1A.220624.014) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.159 Mobile Safari/537.36";60934511-9972-4ae5-bc6e-b407fae1b53d;197.239.15.233;accepted;91ccf694-405c-45ef-a3c0-a469566360a8
2026-03-16 21:00:43.622517+00;v1.0;2026-03-16 21:00:43.622517+00;"Mozilla/5.0 (Linux; Android 13; itel A663L Build/TP1A.220624.014) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.159 Mobile Safari/537.36";1a0b5188-aa6c-4758-82bf-7853d34ae778;197.239.15.233;accepted;91ccf694-405c-45ef-a3c0-a469566360a8
2026-03-16 21:00:43.408159+00;v1.0;2026-03-16 21:00:43.408159+00;"Mozilla/5.0 (Linux; Android 13; itel A663L Build/TP1A.220624.014) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.7632.159 Mobile Safari/537.36";68d7c5e5-21f1-496b-aac1-325575fc1b38;197.239.15.233;accepted;91ccf694-405c-45ef-a3c0-a469566360a8
2026-03-16 20:16:57.660956+00;v1.0;2026-03-16 20:16:57.660956+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";36c22bf8-85ee-4e42-8af6-f28759077250;197.239.5.184;accepted;3be7765d-0625-458d-a1db-d0b1bc7b88bf
2026-03-16 20:16:57.658135+00;v1.0;2026-03-16 20:16:57.658135+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";b7343202-c634-4977-9060-eafbc11fd836;197.239.5.184;accepted;3be7765d-0625-458d-a1db-d0b1bc7b88bf
2026-03-16 19:22:24.795119+00;v1.0;2026-03-16 19:22:24.795119+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";d8d2ab79-79bb-499c-ab15-5ffed25ec517;41.210.145.130;accepted;a3dfad6b-ae51-40c7-9f72-3e7988768ba6
2026-03-16 19:22:24.735279+00;v1.0;2026-03-16 19:22:24.735279+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";31eab6a9-2a30-4e2e-a01a-2e379a3745c1;41.210.145.130;accepted;a3dfad6b-ae51-40c7-9f72-3e7988768ba6
2026-03-16 19:16:38.330247+00;v1.0;2026-03-16 19:16:38.330247+00;"Mozilla/5.0 (Linux; Android 10; Infinix X657) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/80.0.3987.99 Mobile Safari/537.36";af937f36-59aa-4f33-afa6-a4cee4566307;41.210.141.232;accepted;22dede42-386c-48b0-882f-3152f50c982b
2026-03-16 19:16:30.585169+00;v1.0;2026-03-16 19:16:30.585169+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36";99cc9c86-95b5-4a2c-a31b-58be2886f519;102.86.12.4;accepted;6a671bda-f0c1-432e-bfe5-08732ebad0b2
2026-03-16 19:16:30.235314+00;v1.0;2026-03-16 19:16:30.235314+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/138.0.0.0 Mobile Safari/537.36";e30f47b0-c9fd-4fea-9563-9ae6062b0c0b;102.86.12.4;accepted;6a671bda-f0c1-432e-bfe5-08732ebad0b2
2026-03-16 19:14:22.804941+00;v1.0;2026-03-16 19:14:22.804941+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";479e69d8-14b0-4577-a60b-9012a9e7ae42;41.210.141.232;accepted;dde7533c-f10d-4d9b-8528-1b742105d862
2026-03-16 17:29:52.868955+00;v1.0;2026-03-16 17:29:52.868955+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";e792163d-9816-47d0-bcf3-21df4edd7eab;197.239.15.250;accepted;56c1aa64-f999-43e6-bca0-0248009157f2
2026-03-16 17:29:52.519653+00;v1.0;2026-03-16 17:29:52.519653+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";b6325b82-953b-49c6-95aa-cd439d90798e;197.239.15.250;accepted;56c1aa64-f999-43e6-bca0-0248009157f2
2026-03-16 17:29:27.905191+00;v1.0;2026-03-16 17:29:27.905191+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";d544e423-b460-4d97-b4c6-68da9b901e6e;197.239.15.250;accepted;56c1aa64-f999-43e6-bca0-0248009157f2
2026-03-16 17:29:27.604092+00;v1.0;2026-03-16 17:29:27.604092+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";42ef7f59-7db4-465a-adea-92c5c8802192;197.239.15.250;accepted;56c1aa64-f999-43e6-bca0-0248009157f2
2026-03-16 16:56:20.940234+00;v1.0;2026-03-16 16:56:20.940234+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36";bf866ce1-a539-4664-bdf3-3306344b26b0;41.210.154.177;accepted;750adc6c-f435-45d3-9d7c-3cf8d1029d27
2026-03-16 16:56:20.736332+00;v1.0;2026-03-16 16:56:20.736332+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36";69de589d-1e8e-47bf-bffd-b3ed85e387d4;41.210.154.177;accepted;750adc6c-f435-45d3-9d7c-3cf8d1029d27
2026-03-16 16:00:46.061907+00;v1.0;2026-03-16 16:00:46.061907+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";3ecd3704-1baa-4940-8b59-f990cd7fba8b;41.210.147.178;accepted;2e21a7da-efc4-452c-bfe6-726d533349a8
2026-03-16 16:00:45.8792+00;v1.0;2026-03-16 16:00:45.8792+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";4f5df525-fd87-4601-bc73-5d4bd21b1c49;41.210.147.178;accepted;2e21a7da-efc4-452c-bfe6-726d533349a8
2026-03-16 15:14:02.93181+00;v1.0;2026-03-16 15:14:02.93181+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";d860426f-1d7f-4836-a82a-73dd157d33ed;;accepted;bceaaeab-3228-4b01-ab25-241f2dfa7352
2026-03-16 15:14:02.931809+00;v1.0;2026-03-16 15:14:02.931809+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";2e7d5e1a-67e1-4931-a929-26d3b1811ed2;;accepted;bceaaeab-3228-4b01-ab25-241f2dfa7352
2026-03-16 14:51:52.422515+00;v1.0;2026-03-16 14:51:52.422515+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";0797ac98-5ebe-40f6-91bf-e886c3ddd8d2;41.75.177.179;accepted;22f6cdf9-501e-4504-8aea-3935ef347d59
2026-03-16 14:51:52.24205+00;v1.0;2026-03-16 14:51:52.24205+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";a80da58f-f41b-4d68-9cfe-7f3785ce903f;41.75.177.179;accepted;22f6cdf9-501e-4504-8aea-3935ef347d59
2026-03-16 13:32:46.2005+00;v1.0;2026-03-16 13:32:46.2005+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36";2545dcd8-86ce-4baf-abec-ac43abf7d622;102.85.119.8;accepted;ced58b8c-f2c5-41d2-97c7-d10c30590b24
2026-03-16 13:32:45.919491+00;v1.0;2026-03-16 13:32:45.919491+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/144.0.0.0 Mobile Safari/537.36";cd87de96-c827-4e7e-99b9-c1e059092c3f;102.85.119.8;accepted;ced58b8c-f2c5-41d2-97c7-d10c30590b24
2026-03-16 12:49:30.519597+00;v1.0;2026-03-16 12:49:30.519597+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/145.0.0.0 Mobile Safari/537.36";f79cfd6b-4757-45a0-b6e8-3de8d52412b9;62.56.249.204;accepted;22f6cdf9-501e-4504-8aea-3935ef347d59
2026-03-16 10:50:51.02086+00;v1.0;2026-03-16 10:50:51.02086+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";fbebf86b-c46a-49c6-9cfc-114d79096065;197.239.7.61;accepted;201a980d-fa91-4917-b81c-c805e97a420a
2026-03-16 10:50:50.919609+00;v1.0;2026-03-16 10:50:50.919609+00;"Mozilla/5.0 (Linux; Android 10; K) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Mobile Safari/537.36";4b929457-2c85-4793-8185-3448be61f0ac;197.239.7.61;accepted;201a980d-fa91-4917-b81c-c805e97a420a
2026-03-16 10:15:30.379101+00;v1.0;2026-03-16 10:15:30.379101+00;"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/146.0.0.0 Safari/537.36";b1097d30-b5de-4102-acdd-446c0369429e;41.210.146.47;accepted;22f6cdf9-501e-4504-8aea-3935ef347d59
